Title,Accession number,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Publisher,Volume,Issue,Pages,Issue date,Publication year,Language,ISSN,E-ISSN,DOI,Article number,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Database,Copyright,Data Provider
"Characterization of antioxidant activity, vitamins, and elemental composition of ciris (Asphodelus aestivus L.) from Tunceli, Turkey","20170403278515","Unal, Ilkay (1); Kaplan Ince, Olcay (2) ","(1) Department of Bioengineering, Faculty of Engineering, Munzur University, Tunceli, Turkey (2) Department of Food Engineering, Faculty of Engineering, Munzur University, Tunceli, Turkey ","Kaplan Ince, Olcay(olcaykaplan@munzur.edu.tr) ","Instrumentation Science and Technology","Instrum Sci Technol","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","45","5","469-478","September 3, 2017","2017","English","10739149","15256030","10.1080/10739149.2016.1272463","","ISCTEF","Journal article (JA)","Ciris (Asphodelus aestivus L.), which has been used for a wide range of medicinal purposes and is indigenous in Tunceli, Turkey, was collected from the eastern and western parts of the city. The goal of this study was to determine the vitamins, essential elements, and antioxidant activity of this natural product. The 2,2-diphenyl-1-picrylhydrazyl-hydrate radical scavenging activity, metal chelating activity, reducing power, total phenolics, and Vitamin A, Vitamin C, sodium, potassium, phosphorus, magnesium, calcium, copper, manganese, and zinc concentrations were determined in ciris extracts. The concentrations of Vitamin A, Vitamin C, and Mn of ciris from west Tunceli were higher than samples from the east. © 2017 Taylor & Francis.","35","Free radicals","Absorption spectroscopy - Antioxidants - Atomic absorption spectrometry - Copper - High performance liquid chromatography - Liquid chromatography - Manganese - Minerals - Vitamins","2,2-Diphenyl-1-picrylhydrazyl-hydrate - Anti-oxidant activities - Ciris (Asphodelus aestivus L.) - Elemental compositions - Essential elements - Flame atomic absorption spectrometry - Radical scavenging activity - Zinc concentration",,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Integration of instrumental neutron activation analysis and inductively coupled plasma-optical emission spectrometry with mathematical modeling for the elemental analysis of plants","20170703351374","Ebrahim, Ammar M. (1, 2); Bounouira, Hamid (3); Abdassalam, Mohammed (2); Shiekheldin, Elsadig (4); Joda, Akram (1); Embarch, Khalid (3); Bounakhla, Moussa (3); Idris, Abubakr M. (5); Michalke, Bernhard (6) ","(1) Research and Consulting Institute, King Faisal University, Al-Alhassa, Saudi Arabia (2) Institute of Chemistry & Nuclear Physics, Sudan Atomic Energy Commission, Khartoum, Sudan (3) Department of Earth and Environmental Sciences, National Centre of Energy, Sciences and Nuclear Techniques (CNESTEN), Rabat, Morocco (4) Sudan Academy for Science, Khartoum, Sudan (5) Department of Chemistry, College of Science, King Khalid University, Abha, Saudi Arabia (6) Research Unit Analytical BioGeoChemistry, Helmholtz Center Munich—German Research Center for Environmental Health, Neuherberg, Germany ","Ebrahim, Ammar M.(ammar_mubark@yahoo.com) ","Instrumentation Science and Technology","Instrum Sci Technol","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","45","5","525-540","September 3, 2017","2017","English","10739149","15256030","10.1080/10739149.2016.1278018","","ISCTEF","Journal article (JA)","Metals in fourteen plants were analyzed in parallel by instrumental neutron activation analysis (INAA) and inductively coupled plasma-optical emission spectrometry (ICP-OES) for the possible integration of the analytical techniques. INAA correlates well with ICP-OES for Ca, K, Fe, Mn, Mg, and Zn. Advantages of INAA include its nondestructive nature and ease of sample preparation. ICP-OES requires destructive sample digestion, but provides superior limits of detection. Therefore, ICP-OES is the method of the choice for low elemental concentrations. In general, ICP-OES is a better choice for Cr, Sr, and Cu in plant analysis for accuracy. On the other hand, a simple mathematical model was developed for predicting the concentrations of Cu and Cr that were measured by INAA. The predicted values of the elements showed consistency to their corresponding certified values as well as to the concentrations measured by ICP-OES, specifically for Cu or when the concentrations exceeded 5 mg/kg. © 2017 Taylor & Francis.","27","Neutron activation analysis","Activation analysis - Chemical activation - Inductively coupled plasma - Light emission - Manganese - Mathematical models - Neutrons - Optical emission spectroscopy - Plasma torches - Spectrometry - Trace elements","Certified values - Elemental concentrations - Inductively coupled plasma-optical emission spectrometry - Instrumental neutron activation analysis - Limits of detection - Plant analysis - Sample digestion - Sample preparation",,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Study on the synthesis and performance of lignin polyether sulfonate surfactants for enhanced oil recovery","20170803364365","Sun, Hong (1, 2); Liu, Qiang (1); Chen, Shuyan (2); Yan, Xiang (2); Dai, Lingmei (3); Zhou, Yujie (2); Zhang, Jianan (2) ","(1) College of Chemistry and Chemical Engineering, Taiyuan University of Technology, Taiyuan, China (2) Institute of Nuclear and New Energy Technology, Tsinghua University, Beijing, China (3) Department of Chemical Engineering, Tsinghua University, Beijing, China ","Zhou, Yujie(zhouyj@tsinghua.edu.cn) ","Journal of Dispersion Science and Technology","J. Dispersion Sci. Technol.","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","38","9","1355-1359","September 2, 2017","2017","English","01932691","15322351","10.1080/01932691.2016.1217490","","","Journal article (JA)","Lignin polyether sulfonate surfactants with lipophilic groups of different polymerization degree were synthesized and the dynamic interfacial tension (IFT) between solutions of these surfactants prepared with brine and two kinds of oil from Daqing and Huabei Oilfields was measured, respectively. The results showed that the surfactants were effective in lowering the IFT between brine and the two kinds of oil. The structures of synthesized surfactants were analyzed by Fourier Transform Infrared Spectroscopy (FTIR). The contents and hydrophilic–lipophilic balance values of the lignin polyether sulfonates were studied to evaluate the basic physicochemical properties of the synthesized surfactants. © 2017 Taylor & Francis.","31","Enhanced recovery","Ethers - Fourier transform infrared spectroscopy - Lignin - Oil fields - Oil well flooding - Polymerization - Surface active agents - Surface tension - Synthesis (chemical)","Dynamic interfacial tension - Enhanced oil recovery - Huabei oilfields - Physicochemical property - Polymerization degree - Sulfonate surfactants","511.1 Oil Field Production OperationsOil Field Production Operations - 512.1.1 Oil FieldsOil Fields - 801 ChemistryChemistry - 802.2 Chemical ReactionsChemical Reactions - 803 Chemical Agents and Basic Industrial ChemicalsChemical Agents and Basic Industrial Chemicals - 804.1 Organic CompoundsOrganic Compounds - 811.3 Cellulose, Lignin and DerivativesCellulose, Lignin and Derivatives - 815.2 PolymerizationPolymerization - 931.2 Physical Properties of Gases, Liquids and SolidsPhysical Properties of Gases, Liquids and Solids","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Rewetting of Vertical Hot Surface during Round Water Jet Impingement Cooling","20171003424670","Agrawal, Chitranjan (1); Kumar, Ravi (2); Gupta, Akhilesh (2); Chatterjee, Barun (3) ","(1) Department of Mechanical Engineering, College of Technology and Engineering, Maharana Pratap University of Agriculture and Technology, Udaipur, India (2) Department of Mechanical and Industrial Engineering, Indian Institute of Technology Roorkee, Roorkee, India (3) Reactor Safety Division, Bhabha Atomic Research Centre, Mumbai, India ","Agrawal, Chitranjan(chitranjanagr@gmail.com) ","Heat Transfer Engineering","Heat Transfer Eng","Taylor and Francis Ltd.","38","13","1209-1221","September 2, 2017","2017","English","01457632","15210537","10.1080/01457632.2016.1239956","","HTEND2","Journal article (JA)","A stainless steel vertical surface of 0.25 mm thickness at 800 ± 10° C initial temperature was quenched by jet impingement technique. The rewetting phenomenon of the surface was investigated for the jet of 2.5–4.8 mm diameter and jet Reynolds number of 5000–24000. The observations are made from the stagnation point to the 24 mm downstream spatial locations, for both upside and downside directions. The quenching performance of the test surface was evaluated on the basis of different rewetting parameters i.e. rewetting temperature, wetting delay, and rewetting velocity. It has been observed that with the rise in jet Reynolds number and jet diameter, the surface rewetting performance increases. A correlation has also been proposed to determine the dimensionless rewetting velocity that predicts the experimental data within an error band of ±20 percent. © 2017 Taylor & Francis Group, LLC.","37","Fighter aircraft","Jets - Reynolds number - Stainless steel - Wetting","Initial temperatures - Jet diameter - Jet impingement - Quenching performance - Spatial location - Stagnation points - Test surfaces - Vertical surface",,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Numerical modelling of the sticking process of a S. aureus bacterium","20171403540215","Jaseviius, Raimondas (1); Kruggel-Emden, Harald (2) ","(1) Institute of Mechanical Science, Vilnius Gediminas Technical University, Lithuania (2) Department of Mechanical Process Engineering and Materials Processing, Technical University Berlin, Germany ","Jaseviius, Raimondas(raimondas.jasevicius@vgtu.lt) ","International Journal of Adhesion and Adhesives","Int J Adhes Adhes","Elsevier Ltd","77","","15-28","September 1, 2017","2017","English","01437496","","10.1016/j.ijadhadh.2017.03.015","","IJAADK","Journal article (JA)","The investigation of the dynamics of a single bacterium may help to understand the behaviour of a system of bacteria (e.g. biofilm formation) as well as the transmission of infections in the air. One of the important factors influencing the stability of a bacterial structure but also important in the context of an infection is the adhesion force. In order to model the sticking process over time, two theoretical models for bacteria are presented. These models allow to simulate the sticking process numerically. As the model complexity, may affect the calculation time, in this paper we derive two theoretical models of different complexity. One is a simple, adhesive viscous elastic, the other a more complex adhesive viscous elastic-plastic model. Both models can be applied to the simulation of the dynamics of bacteria. Thereby forces act when the bacterium is at a distance to a surface as well as during its contact. The attractive force is described by the van der Waals force by applying an adhesive-dissipative model. For the description of the bacterium within a liquid medium electrostatic double-layer and steric force models are additionally considered. In the attractive-dissipative sticking process viscous damping forces were considered, which results in the theoretically expected load-unload behaviour. The sticking process of a bacterium on a substrate is solved by applying the discrete element method. The bacterium addressed is S. aureus; while as substrate glass is considered. The parameters needed for the numerical simulation of this bacterium are taken from published physical experiments performed with atomic force measurements. Detailed results on the sticking process of the bacterium are presented. A characterisation of the influence of repulsive and attractive forces on the bacterium is given. Obtained results are shown in terms of force displacement diagrams as well as a function of the sticking time history. © 2017 Elsevier Ltd","65","Bacteria","Elastoplasticity - Finite difference method - Numerical methods - Numerical models - Van der Waals forces","Atomic force measurements - Dissipative model - Distance to a surface - Elastic -plastic models - Electrostatic double layer - Force-displacement diagrams - Physical experiments - S. aureus","801.4 Physical ChemistryPhysical Chemistry - 921 MathematicsMathematics - 921.6 Numerical MethodsNumerical Methods","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"The defects and microstructure in the fusion zone of multipass laser welded joints with Inconel 52M filler wire for nuclear power plants","20171303512033","Li, Gang (1); Lu, Xiaofeng (1); Zhu, Xiaolei (1); Huang, Jian (2); Liu, Luwei (1); Wu, Yixiong (2) ","(1) School of Mechanical and Power Engineering, Nanjing Tech University, Nanjing; 211800, China (2) Shanghai Key Laboratory of Materials Laser Processing and Modification, Shanghai Jiao Tong University, Shanghai; 200240, China ","Huang, Jian(jhuang@sjtu.edu.cn) ","Optics and Laser Technology","Opt Laser Technol","Elsevier Ltd","94","","97-105","September 1, 2017","2017","English","00303992","","10.1016/j.optlastec.2017.02.005","","OLTCAS","Journal article (JA)","The defects and microstructure in the fusion zone of multipass laser welded joints with Inconel 52M filler wire are investigated for nuclear power plants. Experimental results indicate that the incomplete fusion forms as the deposited metals do not completely cover the groove during multipass laser welding. The dendritic morphologies are observed on the inner surface of the porosity in the fusion zone. Many small cellular are found in the zones near the fusion boundary. With solidification preceding, cellular gradually turn into columnar dendrites and symmetrical columnar dendrites are exhibited in the weld center of the fusion zone. The fine equiaxed grains form and columnar dendrites disappear in the remelted zone of two passes. The dendrite arm spacing in the fusion zone becomes widened with increasing welding heat input. Nb-rich carbides/carbonitrides are preferentially precipitated in the fusion zone of multipass laser welded joints. In respect to high cooling rate during multipass laser welding, element segregation could be insufficient to achieve the component of Laves phase. © 2017 Elsevier Ltd","26","Welding","Carbides - Fillers - Laser beam welding - Microstructure - Nuclear energy - Nuclear fuels - Nuclear power plants - Welds","Fusion zones - Inconel - Multi-pass - Nb-rich precipitates - Weld defects","538.2 WeldingWelding - 538.2.1 Welding ProcessesWelding Processes - 613 Nuclear Power PlantsNuclear Power Plants - 804.2 Inorganic CompoundsInorganic Compounds - 932.2 Nuclear PhysicsNuclear Physics - 951 Materials ScienceMaterials Science","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Research on variational mode decomposition in rolling bearings fault diagnosis of the multistage centrifugal pump","20171203465763","Zhang, Ming (1); Jiang, Zhinong (1); Feng, Kun (1) ","(1) Diagnosis and Self-Recovery Engineering Research Center, Beijing University of Chemical Technology, Beijing; 100029, China ","Jiang, Zhinong(jiangzhinong@263.net) ","Mechanical Systems and Signal Processing","Mech Syst Signal Process","Academic Press","93","","460-493","September 1, 2017","2017","English","08883270","10961216","10.1016/j.ymssp.2017.02.013","","MSSPEP","Journal article (JA)","Rolling bearing faults are among the primary causes of breakdown in multistage centrifugal pump. A novel method of rolling bearings fault diagnosis based on variational mode decomposition is presented in this contribution. The rolling bearing fault signal calculating model of different location defect is established by failure mechanism analysis, and the simulation vibration signal of the proposed fault model is investigated by FFT and envelope analysis. A comparison has gone to evaluate the performance of bearing defect characteristic extraction for rolling bearings simulation signal by using VMD and EMD. The result of comparison verifies the VMD can accurately extract the principal mode of bearing fault signal, and it better than EMD in bearing defect characteristic extraction. The VMD is then applied to detect different location fault features for rolling bearings fault diagnosis via modeling simulation vibration signal and practical vibration signal. The analysis result of simulation and experiment proves that the proposed method can successfully diagnosis rolling bearings fault. © 2017 Elsevier Ltd","28","Fault detection","Bearings (machine parts) - Centrifugal pumps - Defects - Extraction - Failure analysis - Roller bearings - Signal processing - Vibration analysis","Characteristic extraction - Failure mechanism - Fault signal - Mode decomposition - Multi-stage centrifugal pumps - Rolling Element Bearing - Simulation signals - Vibration signal analysis","601.2 Machine ComponentsMachine Components - 618.2 PumpsPumps - 716.1 Information Theory and Signal ProcessingInformation Theory and Signal Processing - 802.3 Chemical OperationsChemical Operations - 951 Materials ScienceMaterials Science","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"On the edge-version atom-bond connectivity and geometric arithmetic indices of certain graph operations","20171403527632","Gao, Wei (1); Farahani, Mohammad Reza (2); Wang, Shaohui (3); Husin, Mohamad Nazri (4) ","(1) School of Information Science and Technology, Yunnan Normal University, Kunming; 650500, China (2) Department of Applied Mathematics, Iran University of Science and Technology, Narmak; Tehran; 16844, Iran (3) Department of Mathematics and Computer Science, Adelphi University, Garden City; NY; 11530, United States (4) School of Informatics and Applied Mathematics, University Malaysia Terengganu, Kuala Lumpur; Terengganu; 21030, Malaysia ","Wang, Shaohui(shaohuiwang@yahoo.com) ","Applied Mathematics and Computation","Appl. Math. Comput.","Elsevier Inc.","308","","11-17","September 1, 2017","2017","English","00963003","","10.1016/j.amc.2017.02.046","","AMHCBQ","Journal article (JA)","Let dL(G)(e) be the degree of an edge e in line graph L(G) of a graph G. The edge versions of atom-bond connectivity (ABCe) and geometric arithmetic (GAe) indices of G are defined as ∑ef∈E(L(G)). In this paper, we study the ABCeand GAeindices for joint graphs and certain graph operations. © 2017 Elsevier Inc.","26","Graph theory","Atoms - Geometry","Atom bond - Atom-bond connectivity indices - Edge version - Geometric arithmetic index - Graph operations - Line graph","921 MathematicsMathematics - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set TheoryCombinatorial Mathematics, Includes Graph Theory, Set Theory - 931.3 Atomic and Molecular PhysicsAtomic and Molecular Physics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Molecular dynamics growth modeling of InAs1-xSbx-based type-II superlattice","20171403518393","Ciani, Anthony J. (1); Grein, Christoph H. (1); Irick, Barry (2); Miao, Maosheng (2); Kioussis, Nicholas (2) ","(1) University of Illinois at Chicago, Department of Physics, Chicago; IL, United States (2) California State University at Northridge, Department of Physics and Astronomy, Northridge; CA, United States ","Ciani, Anthony J.(aciani1@uic.edu) ","Optical Engineering","Opt Eng","SPIE","56","9","","September 1, 2017","2017","English","00913286","15602303","10.1117/1.OE.56.9.091609","091609","OPEGAR","Journal article (JA)","Type-II strained-layer superlattices (T2SL) based on InAs1-xSbx are a promising photovoltaic detector material technology for thermal imaging; however, Shockley-Read-Hall recombination and generation rates are still too high for thermal imagers based on InAs1-xSbx T2SL to reach their ideal performance. Molecular dynamics simulations using the Stillinger-Weber (SW) empirical potentials are a useful tool to study the growth of tetrahedral coordinated crystals and the nonequilibrium formation of defects within them, including the long-range effects of strain. SW potentials for the possible atomic interactions among {Ga, In, As, Sb} were developed by fitting to ab initio calculations of elastically distorted zinc blende and diamond unit cells. The SW potentials were tested against experimental observations of molecular beam epitaxial (MBE) growth and then used to simulate the MBE growth of InAs/InAs0.5Sb0.5 T2SL on GaSb substrates over a range of processes parameters. The simulations showed and helped to explain Sb cross-incorporation into the InAs T2SL layers, Sb segregation within the InAsSb layers, and identified medium-range defect clusters involving interstitials and their induction of interstitial-vacancy pairs. Defect formation was also found to be affected by growth temperature and flux stoichiometry. © 2017 Society of Photo-Optical Instrumentation Engineers (SPIE).","13","Molecular dynamics","Antimony - Calculations - Crystal defects - Gallium alloys - Indium antimonides - Infrared imaging - Infrared radiation - Molecular beam epitaxy - Molecular beams - Semiconducting aluminum compounds - Zinc sulfide","Ab initio calculations - InAsSb - Long-wavelength infrared - Molecular beam epitaxial - Molecular dynamics simulations - Shockley-Read-Hall recombinations - Stillinger-Weber - Strained layer superlattice","546.4 Antimony and AlloysAntimony and Alloys - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 712.1.2 Compound Semiconducting MaterialsCompound Semiconducting Materials - 741.1 Light/OpticsLight/Optics - 746 Imaging TechniquesImaging Techniques - 801.4 Physical ChemistryPhysical Chemistry - 804 Chemical Products GenerallyChemical Products Generally - 804.2 Inorganic CompoundsInorganic Compounds - 921 MathematicsMathematics - 931.3 Atomic and Molecular PhysicsAtomic and Molecular Physics - 933.1.1 Crystal LatticeCrystal Lattice","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Anthropogenic236U and129I in the Mediterranean Sea: First comprehensive distribution and constrain of their sources","20171403517597","Castrillejo, M. (1); Casacuberta, N. (2, 3); Christl, M. (2); Garcia-Orellana, J. (1); Vockenhuber, C. (2); Synal, H.-A. (2); Masqué, P. (1, 4, 5) ","(1) Institut de Ciència i Tecnologia Ambientals & Departament de Física, Universitat Autònoma de Barcelona, Bellaterra; 08193, Spain (2) Laboratory of Ion Beam Physics, ETH-Zurich, Otto Stern Weg 5, Zurich; 8093, Switzerland (3) Institute of Biogeochemistry and Pollutant Dynamics, Environmental Physics, ETH-Zurich, Universitätstrasse 16, Zurich; 8092, Switzerland (4) School of Science, Centre for Marine Ecosystems Research, Edith Cowan University, Joondalup; WA; 6027, Australia (5) Oceans Institute and School of Physics, University of Western Australia, 35 Stirling Highway, Crawley; WA; 6009, Australia ","Castrillejo, M.(mcastrillejo.sci@gmail.com) ","Science of the Total Environment","Sci. Total Environ.","Elsevier B.V.","593-594","","745-759","September 1, 2017","2017","English","00489697","18791026","10.1016/j.scitotenv.2017.03.201","","STEVA8","Journal article (JA)","The first basin-wide distribution of236U/238U atom ratios and129I concentrations is presented for the Mediterranean Sea. During the GEOTRACES GA04S-MedSeA expedition in 2013 seawater was collected from 10 vertical profiles covering the principal sub–basins of the Mediterranean Sea. The main objective was to understand the distributions of236U and129I in relation to the water masses, and to constrain their sources in this region. The236U/238U atom ratios and the129I concentrations ranged from (710 ± 40) × 10− 12to (2220 ± 60) × 10− 12and from (4.0 ± 0.1) × 107to (13.8 ± 0.3) × 107 at·kg− 1, respectively. The results show that radionuclide–poor Atlantic Water is entering at the surface through the Strait of Gibraltar whereas comparably radionuclide-enriched Levantine Intermediate Water is sinking in the Eastern Basin and flowing westward at intermediate depths. Low radionuclide levels were found in the oldest water masses at about 1000–2000 m depth in the Eastern Basin. At greater depths, waters were relatively enriched in236U and129I due to dense water formation occurring in both, the Eastern and Western Basins. The inventories of236U and129I cannot be explained only by global fallout from atmospheric nuclear bomb testings carried out in the 1950s and 1960s. We estimate that the liquid input of236U from the nuclear reprocessing facility of Marcoule (France), via the Rhône river, was of the same order of magnitude than the contribution from global fallout, whereas liquid and gaseous releases of129I from Marcoule were up to two orders of magnitude higher than global fallout. For both radionuclides, the contribution from the Chernobyl accident is found to be minor. © 2017 Elsevier B.V.","81","Radioisotopes","Bombs (ordnance) - Fallout - Nuclear fuel reprocessing - Nuclear reactor accidents - Oceanography","Artificial radionuclides - Comprehensive distributions - GEOTRACES - Levantine intermediate waters - Mediterranean sea - Nuclear reprocessing - Orders of magnitude - Strait of Gibraltar","404 Civil Defense and Military EngineeringCivil Defense and Military Engineering - 471.1 Oceanography, GeneralOceanography, General - 622.1 Radioactive Materials, GeneralRadioactive Materials, General - 622.1.1 RadioisotopesRadioisotopes - 914.1 Accidents and Accident PreventionAccidents and Accident Prevention","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Predicting synergy in atomic layer etching","20171403518925","Kanarik, Keren J. (1); Tan, Samantha (1); Yang, Wenbing (1); Kim, Taeseung (1); Lill, Thorsten (1); Kabansky, Alexander (1); Hudson, Eric A. (1); Ohba, Tomihito (1); Nojiri, Kazuo (1); Yu, Jengyi (1); Wise, Rich (1); Berry, Ivan L. (1); Pan, Yang (1); Marks, Jeffrey (1); Gottscho, Richard A. (1) ","(1) Lam Research Corporation, 4400 Cushing Parkway, Fremont; California; 94538, United States ","Kanarik, Keren J.(keren.kanarik@lamresearch.com) ","Journal of Vacuum Science and Technology A: Vacuum, Surfaces and Films","J. Vac. Sci. Technol. A Vac. Surf. Films","AVS Science and Technology Society","35","5","","September 1, 2017","2017","English","07342101","15208559","10.1116/1.4979019","05C302","JVTAD6","Journal article (JA)","Atomic layer etching (ALE) is a multistep process used today in manufacturing for removing ultrathin layers of material. In this article, the authors report on ALE of Si, Ge, C, W, GaN, and SiO2using a directional (anisotropic) plasma-enhanced approach. The authors analyze these systems by defining an “ALE synergy” parameter which quantifies the degree to which a process approaches the ideal ALE regime. This parameter is inspired by the ion-neutral synergy concept introduced in the 1979 paper by Coburn and Winters [J. Appl. Phys. 50, 5 (1979)]. ALE synergy is related to the energetics of underlying surface interactions and is understood in terms of energy criteria for the energy barriers involved in the reactions. Synergistic behavior is observed for all of the systems studied, with each exhibiting behavior unique to the reactant-material combination. By systematically studying atomic layer etching of a group of materials, the authors show that ALE synergy scales with the surface binding energy of the bulk material. This insight explains why some materials are more or less amenable to the directional ALE approach. They conclude that ALE is both simpler to understand than conventional plasma etch processing and is applicable to metals, semiconductors, and dielectrics. © 2017 Author(s).","34","Etching","Atoms - Binding energy - Dielectric materials - Germanium","Atomic layer etching - Energy criterion - Material combination - Multistep process - Process approach - Surface binding energies - Ultrathin layers - Underlying surface","549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 708.1 Dielectric MaterialsDielectric Materials - 801.4 Physical ChemistryPhysical Chemistry - 802.2 Chemical ReactionsChemical Reactions - 931.3 Atomic and Molecular PhysicsAtomic and Molecular Physics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Parameter-searched OMP method for eliminating basis mismatch in space-time spectrum estimation","20171103438273","Bai, Gatai (1); Tao, Ran (1); Zhao, Juan (2); Bai, Xia (2) ","(1) School of Mathematics and Statistics, Beijing Institute of Technology, Beijing, 100081, China (2) School of Information and Electronics, Beijing Institute of Technology, Beijing, 100081, China ","Tao, Ran(rantao@bit.edu.cn) ","Signal Processing","Signal Process","Elsevier B.V.","138","","11-15","September 1, 2017","2017","English","01651684","","10.1016/j.sigpro.2017.03.003","","SPRODR","Journal article (JA)","The basis mismatch in the sparse recovery based space-time adaptive processing (SR-STAP) can severely affect the reconstruction of the space-time spectrum. In this paper, we propose a parameter-searched orthogonal matching pursuit (PSOMP) algorithm to eliminate the effect of the basis mismatch in SR-STAP. In the PSOMP, the optimal parameters carried in the atom selected by the OMP are searched so that this atom can match with the true steering vector of the corresponding scatter in the data. The feasibility of the key step of the PSOMP is theoretically analyzed. Finally, simulation results demonstrate that the PSOMP has a high performance in eliminating the effect of the basis mismatch in SR-STAP. © 2017","20","Space time adaptive processing","Parameter estimation - Spectrum analysis","Basis mismatch - Optimal parameter - Orthogonal matching pursuit - Space time - Sparse recovery - True steering vector","716.1 Information Theory and Signal ProcessingInformation Theory and Signal Processing","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Impact of MR-guided boiling histotripsy in distinct murine tumor models","20171003417209","Hoogenboom, Martijn (1); Eikelenboom, Dylan C. (2); van den Bijgaart, Renske J.E. (2); Heerschap, Arend (1); Wesseling, Pieter (3, 4, 5); den Brok, Martijn H. (2, 6); Fütterer, Jurgen J. (1, 7); Adema, Gosse J. (2) ","(1) Department of Radiology and Nuclear Medicine, Radboud University Medical Center, Nijmegen, Netherlands (2) Department of Radiation Oncology, Radiotherapy & OncoImmunology Laboratory, Radboud University Medical Center, Nijmegen, Netherlands (3) Department of Pathology, Princess Maxima Center for Pediatric Oncology, Utrecht, Netherlands (4) Department of Pathology, University Medical Center Utrecht, Netherlands (5) Department of Pathology, VU University Medical Center, Amsterdam, Netherlands (6) Department of Anesthesiology, Radboud University Medical Center, Nijmegen, Netherlands (7) MIRA Institute for Biomedical Technology and Technical Medicine, University of Twente, Enschede, Netherlands ","Hoogenboom, Martijn(martijn.hoogenboom@radboudumc.nl) ","Ultrasonics Sonochemistry","Ultrason. Sonochem.","Elsevier B.V.","38","","1-8","September 1, 2017","2017","English","13504177","18732828","10.1016/j.ultsonch.2017.02.035","","ULSOER","Journal article (JA)","Interest in mechanical high intensity focused ultrasound (HIFU) ablation is rapidly growing. Boiling histotripsy (BH) is applied for mechanical fragmentation of soft tissue into submicron fragments with limited temperature increase using the shock wave and cavitation effects of HIFU. Research on BH has been largely limited to ex vivo experiments. As a consequence, the in vivo pathology after BH treatment and the relation to preexistent tissue characteristics are not well understood. This study reports on in vivo MR guided BH treatment, either with 100 or 200 pulses per focal spot, in three different subcutaneous mouse tumor models: a soft-tissue melanoma (B16OVA), a compact growing thymoma (EL4), and a highly vascularized neuroblastoma (9464D). Extensive treatment evaluation was performed using MR imaging followed by histopathology 2 h after treatment. T2 weighted MRI allowed direct in vivo visualization of the BH lesions in all tumor models. The 100-pulse treated area in the B16OVA tumors was larger than the predicted treatment volume (500 ± 10%). For the more compact growing EL4 and 9464D tumors this was 95 ± 13% and 55 ± 33%, respectively. Histopathology after the 100-pulse treatment revealed completely disintegrated lesions in the treated area with sharp borders in the compact EL4 and 9464D tumors, while for B16OVA tumors the lesion contained a mixture of discohesive (partly viable) clusters of cells, micro-vessel remainings, and tumor cell debris. The treatment of B16OVA with 200 pulses increased the fragmentation of tumor tissue. In all tumor types only micro-hemorrhages were detected after ablation (slightly higher after 200-pulse treatment for the highly vascularized 9464D tumors). Collagen staining revealed that the collagen fibers were to a greater or lesser extent still intact and partly clotted together near the lesion border in all tumor models. In conclusion, this study reveals effective mechanical fragmentation of different tumor types using BH without major hemorrhages. However, treatment settings may need to be adjusted to the tissue characteristics for optimal tissue fragmentation. © 2017","40","Tumors","Ablation - Collagen - Magnetic resonance imaging - Shock waves - Tissue","After-treatment - Cavitation effect - High intensity focused ultrasound - T2-weighted mris - Temperature increase - Tissue characteristics - Treatment volumes - Tumor ablation","461.2 Biological Materials and Tissue EngineeringBiological Materials and Tissue Engineering - 641.2 Heat TransferHeat Transfer - 746 Imaging TechniquesImaging Techniques - 931 Classical Physics; Quantum Theory; RelativityClassical Physics; Quantum Theory; Relativity","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
