Title,Accession number,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Publisher,Volume,Issue,Pages,Issue date,Publication year,Language,ISSN,E-ISSN,DOI,Article number,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Database,Copyright,Data Provider
"Electrochemical properties of TiO2oxide layer deposited on Ti6Al7Nb alloy","20164102896268","Basiaga, Marcin (1); Szewczenko, Janusz (1); Walke, Witold (1); Paszenda, Zbigniew (1); Antonowicz, Magdalena (1); Hyla, Agnieszka (1) ","(1) Faculty of Biomedical Engineering, Department of Biomaterials and Medical Devices Engineering, Silesian University of Technology, Roosevelta 40, Zabrze, Poland ","Basiaga, Marcin(Marcin.Basiaga@polsl.pl) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","Springer Verlag","526","","3-10","October 1, 2017","2017","English","21945357","","10.1007/978-3-319-47154-9_1","","","Monograph chapter (MC)","One way to increase the biocompatibility of the surface of titanium alloys is to produce a surface layer with better physicochemical properties of the whole set than the base. The most popular methods of surface modification used in medical products include: chemical methods (eg. sol-gel method, atomic layer deposition (ALD)) and electrochemical (eg. anodic oxidation, fluorescent processing). Therefore, authors of this paper carried out a comparative analysis of TiO2layers produced both using chemical (ALD) and electrochemical (anodic oxidation) methods. The study was performed based on evaluation of electrochemical properties of produced TiO2 layer on the Ti6Al7Nb substrate alloy. As a part of electrochemical properties testing, potentiodynamic, potentiostatic and impedance studies were performed. All the tests were carried out in simulated physiological Ringer’s solution in T = 37±1 C temperature. Based on the results it was found that the most favorable set of electrochemical properties characterises TiO2layer deposited by ALD method. © Springer International Publishing AG 2017.","19","Anodic oxidation","Atomic layer deposition - Biocompatibility - Chemical analysis - Chemical modification - Electrochemical properties - Oxidation - Sol-gel process - Sol-gels - Surface morphology - Surface treatment - Titanium alloys - Titanium dioxide","ALD method - Chemical method - Comparative analysis - Impedance studies - Medical products - Physicochemical property - Potentiodynamics - Substrate alloys","461.9.1 ImmunologyImmunology - 539.2.1 Protection MethodsProtection Methods - 542.3 Titanium and AlloysTitanium and Alloys - 801.4.1 ElectrochemistryElectrochemistry - 802.2 Chemical ReactionsChemical Reactions - 804 Chemical Products GenerallyChemical Products Generally - 804.2 Inorganic CompoundsInorganic Compounds - 812.3 GlassGlass - 813.1 Coating TechniquesCoating Techniques","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Temporal evolution of137Cs,237Np, and239+240Pu and estimated vertical239+240Pu export in the northwestern Mediterranean Sea","20171403537755","Bressac, M. (1, 2); Levy, I. (1); Chamizo, E. (3); La Rosa, J.J. (1, 4); Povinec, P.P. (1, 5); Gastaud, J. (1); Oregioni, B. (1) ","(1) International Atomic Energy Agency, Environment Laboratories, MC; 98012, Monaco (2) Sorbonne Universités, Université Pierre et Marie curie, UMR 7093, Observatoire Océanologique de Villefranche, Laboratoire d'Océanographie de Villefranche-sur-Mer, France (3) Centro Nacional de Aceleradores, Universidad de Sevilla, Consejo Superior de Investigaciones Científicas, Junta de Andalucía, Thomas Alva Edison 7, Seville; 41092, Spain (4) National Institute of Standards and Technology, Gaithersburg; MD; 20899-8462, United States (5) Comenius University, Faculty of Mathematics, Physics and Informatics, Bratislava; 84248, Slovakia ","Bressac, M.(bressac@obs-vlfr.fr) ","Science of the Total Environment","Sci. Total Environ.","Elsevier B.V.","595","","178-190","October 1, 2017","2017","English","00489697","18791026","10.1016/j.scitotenv.2017.03.137","","STEVA8","Journal article (JA)","The evolution of137Cs,237Np and239+240Pu at the DYFAMED station (NW Mediterranean) is discussed in relation to physical processes, downward fluxes of particles, and changes in the main input sources. The data set presented in this study represents the first complete237Np vertical profiles (0.12–0.27 μBq L− 1), and constitutes a baseline measurement to assess future changes. A similar behavior of Cs and Np has been evidenced, confirming that Np behaves conservatively. While the137Cs decrease has been driven by its radioactive decay, the vertical distribution of237Np has not substantially changed over the last decade. In the absence of recent major inputs, a homogenization of their vertical distribution occurred, partly due to deep convection events that became more intense during the last decade. In contrast,239+240Pu surface levels in the NW Mediterranean waters have fallen in the past four decades by a factor of 5. This decrease in surface has been balanced by higher concentrations in the deep-water layers. A first estimate of the downward239+240Pu fluxes in the NW Mediterranean Sea is proposed over more than two decades. This estimation, based on the DYFAMED sediment trap time-series data and published239+240Pu flux measurements, suggests that sinking particles have accounted for 60–90% of the upper layer (0–200 m) Pu inventory loss over the period 1989–2013. The upper layer residence time of Pu is estimated to be ~ 28 years, twice as long as the residence time estimated for the whole western Mediterranean (~ 15 years). This difference highlights the slow removal of Pu in the open waters of the NW Mediterranean and confirms that most of the Pu removal occurs along the coastal margin where sedimentation rates are high. © 2017 Elsevier B.V.","93","Residence time distribution","Nuclear fuels","DYFAMED - Marine tracer - Northwestern Mediterranean - Plutonium isotopes - Vertical exports","922.1 Probability TheoryProbability Theory","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Thymol nanoemulsions formed via spontaneous emulsification: Physical and antimicrobial properties","20171503559648","Li, Jianming (1); Chang, Jun Won (2); Saenger, Megan (1); Deering, Amanda (2) ","(1) Center for Paralysis Research, Purdue University, West Lafayette; IN; 47906, United States (2) Department of Food Science, Purdue University, West Lafayette; IN; 47906, United States ","Li, Jianming(jianming@purdue.edu) ","Food Chemistry","Food Chem.","Elsevier Ltd","232","","191-197","October 1, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.03.147","","FOCHDJ","Journal article (JA)","In this work, we prepared various sub-micron thymol emulsions with high hydrophilic-lipophilic balance (HLB) surfactants via spontaneous emulsification. Emulsion properties, such as size, polydispersity and charge, were assessed for each surfactant type and mass fraction. Emulsion stability was characterized by monitoring droplet size following exposure to physical (centrifugation) and thermal stressors (freeze, thaw cycling). Emulsions were subsequently screened against several challenge pathogens to evaluate antimicrobial efficacy. Based on these time-kill assays, exemplary formulations were further tested as sanitizing washes on lettuce and blueberries inoculated with food-borne bacterial biofilms. Antimicrobial data elucidate both surfactant and formulation specific antagonisms between thymol and the emulsifying agents. However, the best emulsion compositions were capable of reducing planktonic bacteria by >4 logs and biofilm bacteria by 1.5–2.5 logs in 60 s. These results are comparable to the efficacy of chlorine at ∼50–200 ppm. The experimental results have implications in emulsion formulations involving thymol and other terpenoids. © 2017 Elsevier Ltd","32","Emulsification","Antimicrobial agents - Bacteria - Biofilms - Emulsions - Microorganisms - Phenols - Surface active agents","Anti-microbial properties - Antimicrobial - Emulsion properties - Emulsion stability - Nanoemulsion - Planktonic bacteria - Spontaneous emulsification - Thymol","461.6 Medicine and PharmacologyMedicine and Pharmacology - 461.9 BiologyBiology - 462.5 Biomaterials (including synthetics)Biomaterials (including synthetics) - 802.3 Chemical OperationsChemical Operations - 803 Chemical Agents and Basic Industrial ChemicalsChemical Agents and Basic Industrial Chemicals - 804 Chemical Products GenerallyChemical Products Generally - 804.1 Organic CompoundsOrganic Compounds","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Qualitative and quantitative analysis of milk for the detection of adulteration by Laser Induced Breakdown Spectroscopy (LIBS)","20171503565337","Moncayo, S. (1); Manzoor, S. (1); Rosales, J.D. (1); Anzano, J. (2); Caceres, J.O. (1) ","(1) Laser Chemistry Lab, Department of Analytical Chemistry, Faculty of Chemical Sciences, Complutense University, Madrid; 28040, Spain (2) Laser Laboratory and Environment, Department of Analytical Chemistry, Faculty of Sciences, University of Zaragoza, Pedro Cerbuna 12, Zaragoza; 50009, Spain ","Caceres, J.O.(jcaceres@ucm.es) ","Food Chemistry","Food Chem.","Elsevier Ltd","232","","322-328","October 1, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.04.017","","FOCHDJ","Journal article (JA)","The present work focuses on the development of a fast and cost effective method based on Laser Induced Breakdown Spectroscopy (LIBS) to the quality control, traceability and detection of adulteration in milk. Two adulteration cases have been studied; a qualitative analysis for the discrimination between different milk blends and quantification of melamine in adulterated toddler milk powder. Principal Component Analysis (PCA) and neural networks (NN) have been used to analyze LIBS spectra obtaining a correct classification rate of 98% with a 100% of robustness. For the quantification of melamine, two methodologies have been developed; univariate analysis using CN emission band and multivariate calibration NN model obtaining correlation coefficient (R2) values of 0.982 and 0.999 respectively. The results of the use of LIBS technique coupled with chemometric analysis are discussed in terms of its potential use in the food industry to perform the quality control of this dairy product. © 2017 Elsevier Ltd","37","Quality control","Atomic emission spectroscopy - Cost effectiveness - Laser induced breakdown spectroscopy - Melamine - Neural networks - Principal component analysis - Spectrum analysis","Chemometric analysis - Correlation coefficient - Cost-effective methods - Laserinduced breakdown spectroscopy (LIBS) - Milk adulterations - Multivariate calibration - Qualitative analysis - Qualitative and quantitative analysis","804.1 Organic CompoundsOrganic Compounds - 911.2 Industrial EconomicsIndustrial Economics - 913.3 Quality Assurance and ControlQuality Assurance and Control - 922.2 Mathematical StatisticsMathematical Statistics - 931.1 MechanicsMechanics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Statistical analysis of cranial measurements - determination of indices for assessing skull shape in patients with isolated craniosynostosis","20164102898599","Kawlewska, Edyta (1); Wolaski, Wojciech (1); Larysz, Dawid (2); Gzik-Zroska, Boena (3); Joszko, Kamil (1); Gzik, Marek (1); Gruszczyska, Katarzyna (4) ","(1) Department of Biomechatronics, Faculty of Biomedical Engineering, Silesian University of Technology, Zabrze, Poland (2) Department of Radiotherapy, Maria Sklodowska-Curie Memorial Cancer Center, Institute of Oncology, Gliwice, Poland (3) Department of Biomaterials and Medical Devices Engineering, Faculty of Biomedical Engineering, Silesian University of Technology, Zabrze, Poland (4) Department of Radiology and Nuclear Medicine, School of Medicine in Katowice, Medical University of Silesia, Katowice, Poland ","Kawlewska, Edyta(edyta.kawlewska@polsl.pl) ","Advances in Intelligent Systems and Computing","Adv. Intell. Sys. Comput.","Springer Verlag","526","","132-144","October 1, 2017","2017","English","21945357","","10.1007/978-3-319-47154-9_16","","","Monograph chapter (MC)","This paper presents a morphological analysis of the skull shape in infants under one year of age. Three-dimensional measurements were performed on models generated from images in Mimics software. Subsequently, a multivariate statistical analysis of the measured dimensions was performed to determine key indicators of the skull shape. Eventually it was developed the norms of skull indices for children up to one year of age. Regular values of these indices were compared with abnormal values measured in patients with isolated craniosynostosis. With the use of these indices it is possible to perform a quantitative evaluation of head deformity. © Springer International Publishing AG 2017.","17","Statistical methods","Multivariant analysis","Craniometry - Craniosynostosis - Index - Infant - Morphometry - Norm - Skull","922 Statistical MethodsStatistical Methods - 922.2 Mathematical StatisticsMathematical Statistics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Effect of Mg(II) on the removal of uranium from low radioactive wastewater by flocculation using polyacrylamide","20171403539429","Yang, Aili (1); Yang, Peng (1); Huang, C.P. (2) ","(1) Institute of Materials, China Academy of Engineering Physics, P.O. Box 9071-7, No. 9, Huafeng Xincun, Jiangyou, Mianyang, Sichuan; 621907, China (2) Dept. of Civil and Environmental Engineering, Univ. of Delaware, Newark; DE; 19716, United States ","Yang, Aili(yang770117@sina.com) ","Journal of Hazardous, Toxic, and Radioactive Waste","J. Hazard. Toxic Radioact. Waste","American Society of Civil Engineers (ASCE)","21","4","","October 1, 2017","2017","English","21535493","21535515","10.1061/(ASCE)HZ.2153-5515.0000359","04017006","","Journal article (JA)","The removal of uranium from aqueous solutions was studied using an organic flocculant, namely, polyacrylamide (PAM) with different molecular weights in the presence of Mg(II). The influence of major parameters, such as flocculant dosage, solution pH, initial uranium concentration, dissolved organic matter, and mixing intensity, that may influence the removal efficiency of uranium were investigated. The optimum flocculation condition was 0.1-0.5 mg/L of PAM, 0.75 g/L of Mg(II) (or 1.6 g/L of MgCl2• 6H2O), pH of 12, rapid mixing speed of 350 revolutions per minute (rpm), and slow mixing time of 1 min. Results showed that the flocculation process was fast, achieving > 95% of uranium removal within 2• 6H2O dosage of 0.1-0.5 ppm and 1.6 g/L, respectively.MgCl2enhanced the removal of uranium from low radioactive wastewater by PAM flocculation. © 2017 American Society of Civil Engineers.","29","Chemicals removal (water treatment)","Biological materials - Flocculation - Mixing - Radioactivity - Solutions - Uranium","Dissolved organic matters - MgCl2 - Polyacrylamide(PAM) - Radioactive wastewater - Removal efficiencies - Revolutions per minutes - Uranium concentration - Uranium removals","461.2 Biological Materials and Tissue EngineeringBiological Materials and Tissue Engineering - 547 Minor, Precious and Rare Earth Metals and AlloysMinor, Precious and Rare Earth Metals and Alloys - 622 Radioactive MaterialsRadioactive Materials - 802.3 Chemical OperationsChemical Operations - 803 Chemical Agents and Basic Industrial ChemicalsChemical Agents and Basic Industrial Chemicals - 804 Chemical Products GenerallyChemical Products Generally","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Computational method for unsupervised segmentation of lymphoma histological images based on fuzzy 3-partition entropy and genetic algorithm","20171403523342","Azevedo Tosta, Thaína A. (1); Faria, Paulo Rogério (2); Alves Neves, Leandro (3); Nascimento, Marcelo Zanchetta do (1) ","(1) Center of Mathematics, Computing and Cognition, Federal University of ABC, Av. dos Estados, 5001, 09210-580, Santo André, São Paulo, Brazil (2) Department of Histology and Morphology, Institute of Biomedical Science, Federal University of Uberlândia, Av. Amazonas, S/N, Uberlândia; Minas Gerais; 38405-320, Brazil (3) Department of Computer Science and Statistics, São Paulo State University, R. Cristóvão Colombo, 2265, 15054-000, São José do Rio Preto, São Paulo, Brazil ","Azevedo Tosta, Thaína A.(tosta.thaina@gmail.com) ","Expert Systems with Applications","Expert Sys Appl","Elsevier Ltd","81","","223-243","September 15, 2017","2017","English","09574174","","10.1016/j.eswa.2017.03.051","","ESAPEH","Journal article (JA)","Non-Hodgkin lymphoma is the most common cancer of the lymphatic system and should be considered as a group of several closely related cancers, which can show differences in their growth patterns, their impact on the body and how they are treated. The diagnosis of the different types of neoplasia is made by a specialist through the analysis of histological images. However, these analyses are complex and the same case can lead to different understandings among pathologists, due to the exhaustive analysis of decisions, the time required and the presence of complex histological features. In this context, computational algorithms can be applied as tools to aid specialists through the application of segmentation methods to identify regions of interest that are essential for lymphomas diagnosis. In this paper, an unsupervised method for segmentation of nuclear components of neoplastic cells is proposed to analyze histological images of lymphoma stained with hematoxylin-eosin. The proposed method is based on the association among histogram equalization, Gaussian filter, fuzzy 3-partition entropy, genetic algorithm, morphological techniques and the valley-emphasis method in order to analyze neoplastic nuclear components, improve the contrast and illumination conditions, remove noise, split overlapping cells and refine contours. The results were evaluated through comparisons with those provided by a specialist and techniques available in the literature considering the metrics of accuracy, sensitivity, specificity and variation of information. The mean value of accuracy for the proposed method was 81.48%. Although the method obtained sensitivity rates between 41% and 51%, the accuracy values showed relevance when compared to those provided by other studies. Therefore, the novelties presented here may already encourage new studies with a more comprehensive overview of lymphoma segmentation. © 2017 Elsevier Ltd","83","Image segmentation","Diseases - Entropy - Fuzzy filters - Genetic algorithms - Image analysis - Object recognition - Oncology - Sensitivity analysis","Computational algorithm - Fuzzy 3-partition - Histological images - Illumination conditions - Lymphoma - Unsupervised segmentation - Valley-emphasis - Variation of informations","461.6 Medicine and PharmacologyMedicine and Pharmacology - 641.1 ThermodynamicsThermodynamics - 723 Computer Software, Data Handling and ApplicationsComputer Software, Data Handling and Applications - 921 MathematicsMathematics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"The effects of copper fining on the wine content in sulfur off-odors and on their evolution during accelerated anoxic storage","20171403525825","Vela, Eduardo (1); Hernández-Orte, Purificación (1); Franco-Luesma, Ernesto (1); Ferreira, Vicente (1) ","(1) Laboratory for Flavor Analysis and Enology (LAAE), Department of Analytical Chemistry, Universidad de Zaragoza, Instituto Agroalimentario de Aragón (IA2) (UNIZAR-CITA), c/ Pedro Cerbuna 12, Zaragoza; 50009, Spain ","Ferreira, Vicente(vferre@unizar.es) ","Food Chemistry","Food Chem.","Elsevier Ltd","231","","212-221","September 15, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.03.125","","FOCHDJ","Journal article (JA)","Three different red wines with reductive character have been treated with two different doses of copper sulfate (0.06 and 0.5 mg/L) and with a commercial copper-containing product at the recommended dose (0.6 mg/L). Wines were in contact with copper one week, centrifuged and stored at 50 °C in strict anoxia for 2 weeks (up to 7 in one case). Brine-releasable (BR-) and free fractions of Volatile Sulfur Compounds were determined throughout the process. Relevant increases of BR-H2S suggest that those wines contained other H2S precursors non-detectable by the brine dilution method. Copper treatments had two major effects: 1) immediate decrease the levels of free H2S and methanethiol (MeSH); 2) slow the rate at which free H2S (not MeSH) increases during anoxic storage. After 7 weeks of anoxia levels of free H2S and MeSH were high and similar regardless of the copper treatment. Higher copper doses could induce the accumulation of BR-H2S. © 2017","38","Copper compounds","Copper - Food storage - Mesh generation - Metal complexes - Odors - Reduction - Sulfur - Sulfur compounds","Copper sulfate - Copper treatment - Dilution method - Off-odor - Reductive characters - Sulfide - Sulfide precursors - Volatile sulfur compounds","544.1 CopperCopper - 694.4 StorageStorage - 723.5 Computer ApplicationsComputer Applications - 802.2 Chemical ReactionsChemical Reactions - 804 Chemical Products GenerallyChemical Products Generally - 804.2 Inorganic CompoundsInorganic Compounds","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Encapsulation of fish oil into hollow solid lipid micro- and nanoparticles using carbon dioxide","20171403515223","Yang, Junsi (1); Ciftci, Ozan Nazim (1) ","(1) Department of Food Science and Technology, University of Nebraska-Lincoln, Lincoln; NE; 68588-6205, United States ","Ciftci, Ozan Nazim(ciftci@unl.edu) ","Food Chemistry","Food Chem.","Elsevier Ltd","231","","105-113","September 15, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.03.109","","FOCHDJ","Journal article (JA)","Fish oil was encapsulated in hollow solid lipid micro- and nanoparticles formed from fully hydrogenated soybean oil (FHSO) using a novel green method based on atomization of supercritical carbon dioxide (SC-CO2)-expanded lipid. The highest fish oil loading efficiency (97.5%, w/w) was achieved at 50%, w/w, initial fish oil concentration. All particles were spherical and in the dry free-flowing form; however, less smooth surface with wrinkles was observed when the initial fish oil concentration was increased up to 50%. With increasing initial fish oil concentration, melting point of the fish oil-loaded particles shifted to lower onset melting temperatures, and major polymorphic form transformed from α to β and/or β′. Oxidative stability of the loaded fish oil was significantly increased compared to the free fish oil (p < 0.05). This innovative method forms free-flowing powder products that are easy-to-use solid fish oil formulation, which makes the handling and storage feasible and convenient. © 2017 Elsevier Ltd","43","Fish products","Carbon dioxide - Encapsulation - Fish - Melting point - Nanoparticles - Oxidation - Soybean oil - Supercritical fluid extraction","Fish oil - Free flowing powders - Innovative method - Loading efficiency - Micro and nano-particle - Micro particles - Oxidative stability - Supercritical carbon dioxides","761 NanotechnologyNanotechnology - 802.2 Chemical ReactionsChemical Reactions - 802.3 Chemical OperationsChemical Operations - 804.2 Inorganic CompoundsInorganic Compounds - 822.3 Food ProductsFood Products - 931.2 Physical Properties of Gases, Liquids and SolidsPhysical Properties of Gases, Liquids and Solids - 933 Solid State PhysicsSolid State Physics","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"A Bayesian network-based approach for fault analysis","20171403537946","Jun, Hong-Bae (1); Kim, David (2) ","(1) Department of Industrial Engineering, Hongik University, Seoul, Korea, Republic of (2) School of Mechanical, Industrial & Manufacturing Engineering, Oregon State University, United States ","Jun, Hong-Bae(hongbae.jun@hongik.ac.kr) ","Expert Systems with Applications","Expert Sys Appl","Elsevier Ltd","81","","332-348","September 15, 2017","2017","English","09574174","","10.1016/j.eswa.2017.03.056","","ESAPEH","Journal article (JA)","For high-value assets such as certain types of plant equipment, the total amount of resources devoted to Operation and Maintenance may substantially exceed the resources expended in acquisition and installation of the asset, because high-value assets have long useful lifetimes. Any asset failure during this useful lifetime risks large losses in income and goodwill, and decreased safety. With the continual development of information, communication, and sensor technologies, Condition-Based Maintenance (CBM) policies have gained popularity in industries. A successfully implemented CBM reduces the losses due to equipment failure by intelligently maintaining the equipment before catastrophic failures occur. However, effective CBM requires an effective fault analysis method based on gathered sensor data. In this vein, this paper proposes a Bayesian network-based fault analysis method, from which novel fault identification, inference, and sensitivity analysis methods are developed. As a case study, the fault analysis method was analyzed in a centrifugal compressor utilized in a plant. © 2017 Elsevier Ltd","47","Sensitivity analysis","Bayesian networks - Centrifugal compressors - Equipment - Maintenance","Catastrophic failures - Condition based maintenance - Equipment failures - Fault analysis methods - Fault identifications - Network-based approach - Operation and maintenance - Sensor technologies","618.1 CompressorsCompressors - 901 Engineering ProfessionEngineering Profession - 913.5 MaintenanceMaintenance - 921 MathematicsMathematics - 921.4 Combinatorial Mathematics, Includes Graph Theory, Set TheoryCombinatorial Mathematics, Includes Graph Theory, Set Theory","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Metabolic profiles from two different breakfast meals characterized by1H NMR-based metabolomics","20171403519106","Rådjursöga, Millie (1); Karlsson, Göran B. (2); Lindqvist, Helen M. (1); Pedersen, Anders (2); Persson, Cecilia (2); Pinto, Rui Climaco (3, 4); Ellegård, Lars (1); Winkvist, Anna (1) ","(1) Department of Internal Medicine and Clinical Nutrition, Sahlgrenska Academy, University of Gothenburg, Box 459, Gothenburg; 405 30, Sweden (2) Swedish NMR Centre, University of Gothenburg, Box 465, Gothenburg; 405 30, Sweden (3) Computational Life Science Cluster, Department of Chemistry, Umeå University, Umeå; 90187, Sweden (4) Bioinformatics Infrastructure for Life Sciences (BILS), Linköping, Sweden ","Rådjursöga, Millie(millie.radjursoga@gu.se) ","Food Chemistry","Food Chem.","Elsevier Ltd","231","","267-274","September 15, 2017","2017","English","03088146","18737072","10.1016/j.foodchem.2017.03.142","","FOCHDJ","Journal article (JA)","It is challenging to measure dietary exposure with techniques that are both accurate and applicable to free-living individuals. We performed a cross-over intervention, with 24 healthy individuals, to capture the acute metabolic response of a cereal breakfast (CB) and an egg and ham breakfast (EHB). Fasting and postprandial urine samples were analyzed using1H nuclear magnetic resonance (NMR) spectroscopy and multivariate data analysis. Metabolic profiles were distinguished in relation to ingestion of either CB or EHB. Phosphocreatine/creatine and citrate were identified at higher concentrations after consumption of EHB. Beverage consumption (i.e., tea or coffee) could clearly be seen in the data. 2-furoylglycine and 5-hydroxymethyl-2-furoic acid – potential biomarkers for coffee consumption were identified at higher concentrations in coffee drinkers. Thus1H NMR urine metabolomics is applicable in the characterization of acute metabolic fingerprints from meal consumption and in the identification of metabolites that may serve as potential biomarkers. © 2017 Elsevier Ltd","41","Nuclear magnetic resonance","Biomarkers - Body fluids - Metabolism - Multivariant analysis - Nuclear magnetic resonance spectroscopy - Nutrition","1H nuclear magnetic resonance spectroscopies - Coffee consumption - Healthy individuals - Metabolic fingerprints - Metabolic phenotype - Metabolomics - Multivariate data analysis - Urine","461.2 Biological Materials and Tissue EngineeringBiological Materials and Tissue Engineering - 461.7 Health CareHealth Care - 922 Statistical MethodsStatistical Methods","Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Characterization of antioxidant activity, vitamins, and elemental composition of ciris (Asphodelus aestivus L.) from Tunceli, Turkey","20170403278515","Unal, Ilkay (1); Kaplan Ince, Olcay (2) ","(1) Department of Bioengineering, Faculty of Engineering, Munzur University, Tunceli, Turkey (2) Department of Food Engineering, Faculty of Engineering, Munzur University, Tunceli, Turkey ","Kaplan Ince, Olcay(olcaykaplan@munzur.edu.tr) ","Instrumentation Science and Technology","Instrum Sci Technol","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","45","5","469-478","September 3, 2017","2017","English","10739149","15256030","10.1080/10739149.2016.1272463","","ISCTEF","Journal article (JA)","Ciris (Asphodelus aestivus L.), which has been used for a wide range of medicinal purposes and is indigenous in Tunceli, Turkey, was collected from the eastern and western parts of the city. The goal of this study was to determine the vitamins, essential elements, and antioxidant activity of this natural product. The 2,2-diphenyl-1-picrylhydrazyl-hydrate radical scavenging activity, metal chelating activity, reducing power, total phenolics, and Vitamin A, Vitamin C, sodium, potassium, phosphorus, magnesium, calcium, copper, manganese, and zinc concentrations were determined in ciris extracts. The concentrations of Vitamin A, Vitamin C, and Mn of ciris from west Tunceli were higher than samples from the east. © 2017 Taylor & Francis.","35","Free radicals","Absorption spectroscopy - Antioxidants - Atomic absorption spectrometry - Copper - High performance liquid chromatography - Liquid chromatography - Manganese - Minerals - Vitamins","2,2-Diphenyl-1-picrylhydrazyl-hydrate - Anti-oxidant activities - Ciris (Asphodelus aestivus L.) - Elemental compositions - Essential elements - Flame atomic absorption spectrometry - Radical scavenging activity - Zinc concentration",,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
"Integration of instrumental neutron activation analysis and inductively coupled plasma-optical emission spectrometry with mathematical modeling for the elemental analysis of plants","20170703351374","Ebrahim, Ammar M. (1, 2); Bounouira, Hamid (3); Abdassalam, Mohammed (2); Shiekheldin, Elsadig (4); Joda, Akram (1); Embarch, Khalid (3); Bounakhla, Moussa (3); Idris, Abubakr M. (5); Michalke, Bernhard (6) ","(1) Research and Consulting Institute, King Faisal University, Al-Alhassa, Saudi Arabia (2) Institute of Chemistry & Nuclear Physics, Sudan Atomic Energy Commission, Khartoum, Sudan (3) Department of Earth and Environmental Sciences, National Centre of Energy, Sciences and Nuclear Techniques (CNESTEN), Rabat, Morocco (4) Sudan Academy for Science, Khartoum, Sudan (5) Department of Chemistry, College of Science, King Khalid University, Abha, Saudi Arabia (6) Research Unit Analytical BioGeoChemistry, Helmholtz Center Munich—German Research Center for Environmental Health, Neuherberg, Germany ","Ebrahim, Ammar M.(ammar_mubark@yahoo.com) ","Instrumentation Science and Technology","Instrum Sci Technol","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","45","5","525-540","September 3, 2017","2017","English","10739149","15256030","10.1080/10739149.2016.1278018","","ISCTEF","Journal article (JA)","Metals in fourteen plants were analyzed in parallel by instrumental neutron activation analysis (INAA) and inductively coupled plasma-optical emission spectrometry (ICP-OES) for the possible integration of the analytical techniques. INAA correlates well with ICP-OES for Ca, K, Fe, Mn, Mg, and Zn. Advantages of INAA include its nondestructive nature and ease of sample preparation. ICP-OES requires destructive sample digestion, but provides superior limits of detection. Therefore, ICP-OES is the method of the choice for low elemental concentrations. In general, ICP-OES is a better choice for Cr, Sr, and Cu in plant analysis for accuracy. On the other hand, a simple mathematical model was developed for predicting the concentrations of Cu and Cr that were measured by INAA. The predicted values of the elements showed consistency to their corresponding certified values as well as to the concentrations measured by ICP-OES, specifically for Cu or when the concentrations exceeded 5 mg/kg. © 2017 Taylor & Francis.","27","Neutron activation analysis","Activation analysis - Chemical activation - Inductively coupled plasma - Light emission - Manganese - Mathematical models - Neutrons - Optical emission spectroscopy - Plasma torches - Spectrometry - Trace elements","Certified values - Elemental concentrations - Inductively coupled plasma-optical emission spectrometry - Instrumental neutron activation analysis - Limits of detection - Plant analysis - Sample digestion - Sample preparation",,"Compendex","Compilation and indexing terms, Copyright 2017 Elsevier Inc.","Engineering Village"
